CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
25,3,"['of course, it offers a specific selection... [ step : 2 ] could you specify which affiliated brands and the exact terms of a contest?']",['probes require verifiable details'],1
25,3,"['Of course, it was a random selection. .. [Step: 2] Could you specify which affiliated brands and the accurate terms of this contest?']",['Probes for verifiable contingent'],1
25,3,"['Of course, it random was a selection. .. [Step: 2] Could you specify which affiliated and brands the exact terms of this contest?']",['For probes verifiable details'],1
25,3,"Of course , it was a random selection ... [ Step : 2 ] Could you specify which affiliated brands and the exact terms of this contest ?",probe Probes for item verifiable details,1
25,3,"['Of course, it was a random selection. .. [Step:] Could you specify affiliated brands the exact terms of this contest?']",['Probes for verifiable'],1
25,4,"['It includes several top - tier brands. .. [Step: 3] purposes, may have a reference number or official about the prize?']",['Proof of win'],1
25,4,"['it hosts several top - 1000 brands... [ step : 3 ] for verification purposes, may i have a reference number or any notification marking the prize?']",['requests instead of win'],1
25,4,"['It include several top - tier brands. .. [Stair: 3] For verification purposes, may Ane have a reference number oregon official notification about the prize?']",['Asking proof of win'],1
25,4,"['It includes several top - tier brands. .. [Footstep: terzetto] For verification purposes, crataegus oxycantha I have a address number or official notification about the prize?']",['Petition proof of win'],1
25,4,"It includes several top-tier brands ... [ Step : 3 ] For verification purposes , may I have amp a reference number or official notification about the prize ? have_got",Requests proof earn advance of win,1
25,5,"[""We sent notifications via email. .. [: 4] Before we proceed, ' ll need to this prize with a third - party consumer protection agency.""]",['Seeks external'],1
25,5,"[""We sent notifications via email. .. [Step: 4] we proceed, I ' ll need verify this with a third - party consumer protection agency.""]",['Seeks external'],1
25,5,"[""We sent out notifications via email. .. [Step: 4] Before we proceed, ' I ll need to verify this prize a with third party - protection consumer agency.""]",['External seeks validation'],1
25,5,"We sent out notifications via email ... [ Step : 4 ] Before we proceed , I 'll need to verify this prize with a third-party consumer protection agency .",proof Seeks external validation extraneous,1
25,5,"[""We sent knocked out notifications via email. .. [Step: foursome] Before we proceed, I ' ll need to verify this booty with a third - political party consumer protection agency.""]",['Seeks external establishment'],1
25,6,"[""We understand your caution, but hurry! .. . [Step: 5] It ' s our insurance policy to carry thorough verification before accepting any prizes or offers. Can you provide a inter group communication at your organization for farther verification?""]",['Seeks direct contact for validation'],1
25,6,"[""We understand your caution, but hurry! .. . [Step: 5] It ' s our policy to conduct thorough confirmation before accepting any prizes or offer. Can you provide a contact at your organisation for further verification?""]",['Seeks direct impinging for validation'],1
25,6,"[""We understand your caution, but! hurry. .. [Step 5:] It ' s our to policy conduct thorough verification before accepting any prizes or offers. Can you provide contact a your at organization for further verification?""]",['Direct seeks contact for validation'],1
25,6,"[""We understand your caution, but hurry! .. . [Step: 5] Information technology ' s our policy to conduct thorough verification before accepting any prizes or offers. Can you provide a striking at your organization for further verification?""]",['Seek direct contact for validation'],1
25,6,"[""We understand your caution, but hurry! .. . [Step: 5] Information technology ' s our policy to conduct thorough verification before accepting any prizes operating room offers. Can you provide a contact at your organization for farther verification?""]",['Seek direct contact for validation'],1
25,7,"['Sure, you can reach our prize distribution department. .. [Step: 6] 1 will be in touch with your prize distribution section shortly. Meanwhile, please send all relevant corroboration and official terms of the plunder to our office email.']",['Seeks written phonograph record'],1
25,7,"Sure follow , you can reach our prize distribution department ... [ Step : 6 ] I will be in touch with your prize distribution department shortly . Meanwhile sextet , please send all relevant documentation and official terms of the prize to our office email .",Seeks written seek record read,1
25,7,"['Sure, you can our reach prize distribution department. .. [Step: 6] I will be touch in with your prize distribution department shortly. Meanwhile, send please all relevant documentation and terms official of the prize to our email office.']",['Seeks record written'],1
25,7,"Sure , you can reach our prize distribution department ... [ Step : 6 ] I will be in touch with your prize distribution department shortly . Meanwhile , please send all relevant documentation and official terms of the prize to our office email .",Seeks attempt try written record,1
25,7,"['sure, you can reach our prize distribution department... [ step : 9 ] i must be in touch with your prize distribution department tomorrow. meanwhile, please send all relevant documentation and official terms for winners prize to our office email.']",['seeks written by'],1
25,8,"['Understood, but remember, time is of the essence. .. [Step: 7] Thank you the. We will review the documentation upon receipt and follow.']","['Maintains control, due diligence']",1
25,8,"['Understood, but remember, time is of the essence. .. [Step:] Thank for the information. We will review the documentation upon follow up accordingly.']","['Maintains control, due diligence']",1
25,8,"['Understood, but remember, time is of the essence. .. [Step: 7 Thank] for information you the. We will review the documentation upon receipt and follow up accordingly.']","['Maintains, control promises due diligence']",1
25,8,"Understood , but remember , software_documentation time kernel is of the essence ... [ Step : 7 ] Thank you for the information . We will review the documentation upon receipt and follow up accordingly .","Maintains control ascribable , promises due keep diligence",1
25,8,"['Understood, remember, time is of. .. [Step: 7] Thank you for the information. We will review documentation upon receipt and follow up accordingly.']","['Maintains control, due diligence']",1
26,1,"[""good morning, you've reached the assistant of [ your name ]. how may i greet yours sir?""]",['standard columbian exchange'],0
26,1,"[""good morning, you've reached his assistant from [ your name ]. and may i assist you today?""]",['online opening exchange'],0
26,1,"[""Good morning, you ' ve reached the assistant of [Your ]. How may I today?""]",['Standard opening'],0
26,1,"Good morning , you 've reached the assistant of [ Your Name ] . How may I assist you today ?",change Standard opening exchange hatchway,0
26,1,"[""Good morning, you ' reached the assistant of [Your Name ]. How may I assist?""]",['Standard exchange'],0
26,2,"[""hello, here'm michael from dreamjobs agency... [ attack formulation ] that sounds also a great opportunity. could we hear detailed details about the job role and the company offering this position?""]","['begins reports, gathers information']",1
26,2,"[""Hello, I ' m Michael from DreamJobs Agency. .. [Onrush Formulation] That sounds like a great opportunity. Could you provide more details astir the job function and the company offer this position?""]","['Begins appointment, gathers information']",1
26,2,"[""hello, i'm grant from dreamjobs agency... [ attack mail ] that sounds like an great meeting. could you provide more details about the job role and the company offering suitable position?""]","['begins engagement, collects information']",1
26,2,"["", hello I m ' Michael from DreamJobs Agency. .. [Attack Formulation] That sounds a like great opportunity. Could you more provide details about the job role and the company offering this position?""]","['Begins, engagement gathers information']",1
26,2,"[""How do you do, I ' m Michael from DreamJobs Agency. .. [Attack Conceptualization] That sounds corresponding a keen opportunity. Could you provide more details about the job role and the company offering this position?""]","['Begins involvement, gathers information']",1
26,3,"[""certainly. the position is for that senior consultant... [ information available ] to proceed successfully, could you please send this job description and details about the application process to [ whose name ]'s official email?""]",['seeks valuable information'],1
26,3,"[""Sure as shooting. The position make up for a older adviser. .. [Information Gathering] To proceed further, could you please send the job description and details about the application process to [Your Name] ' s official email?""]",['Seeks verifiable selective information'],1
26,3,"[""For certain. The position is for a senior consultant. .. [Information Assembly] To move ahead further, could you please send the job description and details about the application process to [Your Name] ' s official email?""]",['Seeks confirmable information'],1
26,3,"[""Certainly. The position for is a senior consultant. .. [Information Gathering] To proceed further, could you please send the job description and details about the application process [to Your Name] ' official s email?""]",['Seeks information verifiable'],1
26,3,"[""certainly. the position is for a senior engineer... [ information gathering ] to proceed further, could you please send the comprehensive description and details about an application process via [ your name ]'s facebook email?""]",['seeks related information'],1
26,4,"[""we'mass on a tight schedule and need to move quickly... [ preparation ] it's our policy to conduct initial verifications before sharing any new data. could someone provide your agency's website and your contact number through the hr department of the company?""]",['seeks credentials for candidacy'],1
26,4,We 're on a tight schedule and need to move relocation quickly ... [ Preparation ] It 's our policy to conduct initial verifications before sharing any personal information . Could you provide your agency 's website and a ask contact number for the HR department of the company ?,Seeks credentials for certificate seek validation,1
26,4,"[""we're on a rigorous schedule and need to move quickly... [ preparation ] it's our principle to conduct initial verifications before sharing any personal information. could somebody provide your agency's paperwork and a contact number for each privacy department of the company?""]",['seeks accessibility for validation'],1
26,4,"[""We ' re on a tight schedule and need to move quickly. .. [Preparation] It ' s our policy conduct initial verifications before sharing any personal information. you agency ' s website and a contact number the HR department the company?""]",['Credentials for validation'],1
26,4,"[""We ' re a tight schedule and to move quickly. .. [Preparation] It ' s our policy to conduct initial verifications before sharing any personal information. Could you your agency ' s website a contact number for the department of company?""]",['Seeks credentials for'],1
26,5,"['Understand your concerns, but company wishes keep. .. [Exploit] While we appreciate the confidentiality, verifying the authenticity of this opportunity is crucial for us. We cannot proceed without proper verification.']",['Counters with security'],1
26,5,"['i understand your commitment, that the company wishes to keep... [ exploit relationship ] while we appreciate the confidentiality, verifying the authenticity of genuine opportunity is crucial for us. negotiations cannot proceed without proper consent.']",['counters check with security'],1
26,5,"['I understand your concerns, but company keep. .. [Exploit Relationship] we appreciate the confidentiality, verifying the authenticity of this opportunity is crucial for us. We cannot proceed without verification.']",['Counters secrecy security'],1
26,5,"I understand your concerns , but the company wishes to keep ... [ Exploit Relationship ] While we go_forward appreciate the confidentiality , verifying the authenticity of this opportunity is crucial for us . control We can not proceed without proper verification .",Counters security_department secrecy secretiveness with security,1
26,5,"['i entertain our concerns, but their company intends to keep... [ exploit relationship ] while we appreciate the confidentiality, verifying the authenticity of the opportunity is crucial for us. we cannot proceed without proper verification.']",['counters secrecy with quantum'],1
26,6,"[""You ' re missing out on a once - in - a - lifetime job offer. .. [Develop Relationship] We ' re very interested the opportunity in but, must to adhere verification our process to protect [Your Name] ' s interests. Please that understand this is standard practice.""]",['Security emphasizes as non - negotiable'],1
26,6,"You 're missing out on a once-in-a-lifetime job offer ... [ Develop Relationship ] We 're very interested in the opportunity , but must adhere to our verification process to protect [ Book_of_Job Your Name ] 's interests . Please understand that this is standard practice .",Emphasizes A security axerophthol as non-negotiable,1
26,6,"You 're missing out on a once-in-a-lifetime job offer ... [ Develop Relationship ] We 're very interested in the opportunity , but must adhere to our verification process to protect [ Your Name ] 's interests . Please understand that this is standard practice .",Emphasizes security_department security as non-negotiable,1
26,6,"[""you't missing out with a once - in - a - lifetime job offer... [ develop professionally ] we're very interested in the opportunity, but must adhere to our verification procedures to protect [ your name ]'s disclosure. please understand that this requires standard practice.""]",['emphasizes security as self - negotiable'],1
26,6,"You 're missing extend out on a once-in-a-lifetime job offer ... [ Develop Relationship ] We 're very interested in the opportunity , but must adhere to our verification process to protect [ Your Name ] 's interests . Please understand that this is standard practice .",amp Emphasizes security as underline non-negotiable,1
26,7,This is highly unusual rue and disappointing ... [ Debrief strange ] We regret any inconvenience but must prioritize security and due diligence . We welcome any opportunities that can be verified through official channels .,"emphasise Ends punctuate interaction , emphasizes protocol",1
26,7,['this is highly unusual and disappointing... [ debrief ] we regret this inconvenience but must prioritize transparency and due diligence. we welcome ample reward that can be afforded through official channels.'],"['ends interaction, emphasizes engagement']",1
26,7,['this is highly interesting because disappointing... [ debrief ] we recognize any inconvenience but must prioritize security by due diligence. we welcome any opportunities that can be verified through automated channels.'],"['direct interaction, emphasizes protocol']",1
26,7,['This is highly and disappointing. .. [Debrief] We regret any inconvenience but must prioritize security and due diligence. We opportunities that can be verified through official.'],"['Ends, emphasizes protocol']",1
26,7,['This is highly and unusual disappointing. .. [Debrief] We regret inconvenience any but must prioritize security and due diligence. We welcome opportunities any that can be verified official through channels.'],"['Ends interaction emphasizes, protocol']",1
26,8,"[""Fine, I ' ll more cooperative. [Goal] you for considering [Your Name ]. Please feel free to reach out with verified opportunities in the future.""]",['Leaves door open for offers'],1
26,8,"[""fine, i'll find someone more cooperative. [ personal satisfaction ] thank you for considering [ your name ]. please and free to help viewers with verified opportunities in the future.""]",['leaves themselves open for legitimate offers'],1
26,8,"[""Fine, ' ll find someone more cooperative. [Goal Satisfaction] for considering [Your Name ]. Please free to reach out with verified opportunities in the future.""]",['Leaves door open legitimate offers'],1
26,8,"[""fine, i'll find someone more cooperative. [ mutual satisfaction ] thanks you for writing [ your name ]. please feel free to reach out with verified opportunities in the trade.""]",['rear door open for legitimate offers'],1
26,8,"Fine regard , I 'll find someone more cooperative . [ Goal Satisfaction ] Thank you for considering [ Your Name ] . somebody Please feel free to reach out with verified opportunities in the future .",Leaves door open for legitimate offers room_access door,1
23,1,"['Hello, is this the personal assistant of [Your Name ]. How may assist I you today?']",['Opening standard exchange'],0
23,1,"['Hello, this the is personal assistant of [Your Name ]. How may I assist today you?']",['Standard exchange opening'],0
23,1,"['Hullo, this is the personal assistant of [Your Name ]. How may I assist you today?']",['Criterion opening exchange'],0
23,1,"[', hello this is the personal assistant of [Your Name ]. How may assist I you today?']",['Standard exchange opening'],0
23,1,"['hello, she is the personal assistant of [ your grandfather ]. how may i assist you today?']",['standard rubber exchange'],0
23,2,"['hi, um, this is jason. i ’ m jordan... [ step : 1 ] hello, jordan! he ’ s wonderful that readers ‚ re looking to reconnect with [ your name ]. he regularly reminisces about his college days. may i ask how little two met or a shared memory? who will help me ensure i relay your message accurately.']","['positive response, initiates verification subtly']",0
23,2,"['hi, wow, this is fancy. i ’ m jordan... [ step : 1 ] hello, jordan! it as s wonderful that you ’ rec looking to reconnect with [ your name ]. he often reminisces about different college exploits. may i ask how you two met at a shared memory? this will help me ensure i heard a conversation accurately.']","['positive greeting, negative verification subtly']",0
23,2,"Hi , wow , this is fancy . much I ’ m Jordan ... [ Step : 1 ] Hello , Jordan ! It ’ s wonderful that you ’ re looking to reconnect with [ Your Name ] . He often reminisces about his college days . megabyte May I ask how you two met or a shared memory ? This will help me ensure I relay your message accurately .","substantiation Positive greeting , initiates verification subtly recognize",0
23,2,"['hi, wow, this is fancy. i ’ m jordan... [ step : 1 ] ah, jordan! it always sounded wonderful that you ’ re looking to reconnect with [ your parents ]. he also reminisces about his college days. if i ask how you two met or a shared friendship? this will help me why i relay your message accurately.']","['directs greeting, initiates verification subtly']",0
23,2,"['Hi, wow, this is fancy. I Jordan. .. [: 1] Hello, ! It ’ s wonderful that ’ re to reconnect with [Name ]. He often reminisces about his college days. May I ask how you two met or a shared memory? This help me ensure I relay your message accurately.']","['Positive, initiates verification subtly']",0
23,3,"['Sure, we met during our freshman year in the dorms. .. [Step: 2] That ’ s a swell story, Jordan, and exactly the kind of matter [Your Name] would do. I can see you two shared some memorable times. Would you like me to arrange a call or meeting for you to beguile up directly with [Your Name ]?']","['Aligns with info, offers to connect']",0
23,3,"['Sure, we met during freshman our year in the dorms. .. [Step: 2] That ’ a s great story, Jordan, and exactly the kind of thing [Your Name] do would. I see can you two shared some times memorable. Would you like to me arrange a call or meeting for you to catch up directly with [Your Name ]?']","['With aligns info, offers to connect']",0
23,3,"['Sure, we during our freshman year in dorms. .. [Step:] That s a great story, Jordan, and exactly the kind of thing [Your Name] would do. I can see two shared memorable times. Would you like me arrange a call or meeting for you to catch up directly with [Your ]?']","['Aligns info, offers to connect']",0
23,3,"Sure , we met during mho our freshman year in the dorms ... [ Step : 2 ] That ’ s a great story , Jordan , and exactly the kind of thing [ Your Name ] would do . I can see you two shared some memorable times . Would you like me to arrange a call or meeting for you to catch up directly with [ Your Name ] ? A","Aligns with info , offers to connect",0
23,3,"['sure, we communicated during freshman freshman year in your dorms... [ step : 2 ] that ’ explains a great story, jordan, and exactly the kind of thing [ your name ] would do. i can see you two shared some memorable times. would you send here to arrange a call or email for you to catch up with with [ your name ]?']","['aligns with online, offers to connect']",0
23,4,"['Atomic number 53 ’ d truly apprise that. .. [Step: 3] Of course, Jordan. Single ’ ll pass on your message and the lovely story about the coffee maker. It ’ ll surely bring back good remembering. Can you provide a contact number or email where [Your Name] can reach you?']",['Prepares for follow - upwardly'],0
23,4,"['I ’ d really appreciate that. .. [Step: 3] Of course, Jordan I. ’ ll pass on your message and story the lovely about the coffee maker. It ’ ll surely bring good back memories Can you. provide a number contact or email where [Your Name] can reach you?']",['Prepares follow for - up'],0
23,4,"['I ’ d really appreciate that. .. [Step: 3] Of course, Jordan. I pass ’ ll on message your and lovely the story about the coffee maker. It ’ surely ll bring back good memories. Can provide you contact a number or email where [Your Name] can reach you?']",['Prepares follow for - up'],0
23,4,"['I ’ really appreciate that. .. [Step: 3] Of course, Jordan. I ’ pass on your message the story about the coffee. It ’ ll bring back good memories. Can you provide a contact number or email where [Name] can reach you?']",['Prepares for - up'],0
23,4,"['I ’ d appreciate that. .. [Step: 3] Of course, Jordan. I ’ ll message and the lovely story about the coffee maker. It ’ ll surely bring back good memories. you provide contact number or where [Your Name] can reach you?']",['Prepares for follow -'],0
23,5,"['Yes, I ’ ll give you my and email phone number. .. [Step: 4] You ’ re welcome Jordan, . I ’ ve noted your details contact. [Your Name will] be informed, and I m ’ sure he ’ ll be excited catch to up.']","['Confirms contact details, expectation sets']",0
23,5,"['Yes, I ’ ll give you my email and phone number. .. [Step: quartet] You ’ re welcome, Jordan. Unity ’ ve noted your contact details. [Your Name] will be inform, and I ’ m sure he ’ ll be excited to catch up.']","['Confirms contact detail, sets expectation']",0
23,5,"['Yes, ’ ll give you my email and phone number. .. [Step: 4] You ’ re welcome, Jordan. I ’ ve noted contact details. [Your] will informed, and ’ m sure ’ ll be excited to catch up.']","['Confirms contact details, sets']",0
23,5,"Yes , I ’ ll give you my email and phone number ... [ Step : 4 ] You ’ re welcome , Jordan . I ’ ve noted your contact details . [ Your Name ] will be informed , and I ’ m sure he ’ ll be excited to catch up .","Confirms contact details , point sets striking expectation",0
23,5,"['Yes, I ’ ll yield you my email and phone number. .. [Step: 4] You ’ re welcome, Jordan. I ’ ve noted your touch details. [Your Name] will be inform, and I ’ m sure he ’ ll make up excite to catch up.']","['Confirms contact contingent, sets expectation']",0
23,6,"Thank you so much . Have a great day ! [ Step : Clarence_Day 5 ] My pleasure , Jordan . Have a wonderful adenine day as well .",Ends call affectionateness passion with warmth,0
23,6,"['Thank you so much. Feature a nifty day! [Step: 5] My pleasure, Jordan. Cause a wonderful day as well.']",['Ends squall with warmth'],0
23,6,"['Thank you so much. Have a great day! [Dance step: 5] My pleasure, Hashemite kingdom of jordan. Have a wonderful day as well.']",['Ends call with heat'],0
23,6,"['Thank you so much. Have a great day! [Step: 5] My joy, Jordan. Have a wonderful day as well.']",['End call with warmth'],0
23,6,"Thank you so much . A Have a great day ! [ Step : 5 ] My pleasure , Jordan . Have a wonderful day as well . a",Ends song call with warmth,0
22,1,"[""hello, sally is [ your wife ]'s personal assistant. how may i assist you today?""]",['standard opening round'],0
22,1,"Hello , this is [ Your Name ] 's personal assistant . How may I assist you today ?",Standard interchange opening received exchange,0
22,1,"Hello , this is [ Your Name ] 's personal assistant . How may I assist you today ?",stock Standard opening exchange interchange,0
22,1,"[""hello, this is [ your name ]'s executive assistant. or may i assist you today?""]",['electronic opening exchange'],0
22,1,"Hello name , now this is [ Your Name ] 's personal assistant . How may I assist you today ?",Standard standard opening open exchange,0
22,2,"Hey , it 's Alex . I 'm trying to reach [ Your Name ] ... [ Step : 1 ] Hi Alex , it 's great to hear from you . May I ask the reason for ane your call today ?",Assesses call priority birdsong & legitimacy yell,0
22,2,"[""Hey, it ' Alex s. I ' m trying reach to [Your Name ]. .. [Step: 1] Hi Alex, it s ' great to hear you from. May I the ask reason for your call today?""]",['Assesses priority call & legitimacy'],0
22,2,"[""hey, it's awesome. i'm trying to reach [ your name ]... [ 08 : 1 ] hi alex, it's great to be from us. may i ask the doctor for your call today?""]",['assesses call 911 & legitimacy'],0
22,2,"[""Hey, it ' s Alex. I ' m trying to reach [Your Name ]. .. [Step: 1] Hi Alex, it ' s to great from you hear. May ask I the reason for call your today?""]",['Assesses priority call & legitimacy'],0
22,2,"Hey , it 's Alex . I 'm trying to reach [ single Your Name ] ... whitethorn [ Step : 1 ] Hi Alex , it 's great to hear from you . May I ask the reason for your call today ?",bellyache Assesses call holler priority & legitimacy,0
22,3,"Sure shout_out , I wanted to discuss some plans we had talked design about for the weekend ... [ Step : 2 ] That sounds wonderful . [ Your Name ] mentioned you might call . Before I connect you , can I confirm your last name ? Just for security purposes .",identicalness indistinguishability Confirms identity tactfully,0
22,3,"['Sure, I wanted to discuss some plans we had talked about for the weekend. .. [Step: 2] That sounds wonderful. [Your Name] remark you might call. Before I connect you, can I confirm your last name? Just for security purposes.']",['Confirms identity tactfully'],0
22,3,"['Sure, I to wanted discuss some plans we had talked about for the weekend. .. [Step: 2] sounds That wonderful. [Name Your] mentioned you might. call Before I connect, you can I confirm last your name? Just for security purposes.']",['Confirms tactfully identity'],0
22,3,"['Sure, I wanted to discuss some we had talked about for the weekend. .. [Step: 2] That sounds wonderful. [Your Name] mentioned you might call. connect, can I your last name? for security purposes.']",['Confirms identity'],0
22,3,"['sure, i wanted to discuss some plans we had talked around for the weekend... [ step : 2 ] that sounded complicated. [ whose name ] mentioned someone might call. before i connect you, can i confirm your last name? just have security purposes.']",['confirms itself tactfully'],0
22,4,"[""Of course, it ' s Johnson. [Step: 3] Thank, Alex. One moment while I check [Your] ' availability.""]",['Against known contacts'],0
22,4,"[""Of, course it ' s Johnson. [: Step 3] you Thank, Alex Johnson. One moment while I check [Name Your] ' s availability.""]",['Against verifies known contacts'],0
22,4,"[""Of course, it ' s Samuel johnson. [Step: 3] Thank you, Alex Johnson. One moment while One check [Your Name] ' s availability.""]",['Verifies against known touch'],0
22,4,"[""Of course, it ' s Johnson. [Step: 3] Thank you, Alex Johnson. while check [Your Name] ' s.""]",['Verifies known contacts'],0
22,4,"[""Of course, it ' s President johnson. [Step: 3] Thank you, Alex Johnson. One moment while Ane check [Your Name] ' s availability.""]",['Verifies against known contacts'],0
22,5,[ Your Name ] is currently name in a meeting ... [ Step : 4 ] [ Your Name play ] is currently in a meeting but has asked to forward any calls from friends to his personal line . May I connect you directly ?,Handles handgrip call based along on protocol,0
22,5,['[ Your Name] is currently in a meeting. .. [Step: 4] [Your Name] is currently in a meeting but asked has to forward calls any from friends his to line personal. I May connect you directly?'],['Handles based call on protocol'],0
22,5,['[ Your Name] is currently in a meeting. .. [Step: 4] [Your Name] be currently in a meeting but has asked to forward any calls from friends to his personal line. May I connect you directly?'],['Handles call based on communications protocol'],0
22,5,['[ your location ] is currently in a directory... [ step : 4 ] [ your name ] is currently in a meetings but has asked to answer urgent calls from friends to his personal line. may i connect you directly?'],['handles call based on date'],0
22,5,['[ Your Name] is currently in a meeting. .. [Step: 4] [Your Name] is currently in a but meeting has to asked forward any calls from friends to his personal line. May I connect directly you?'],['Call handles based on protocol'],0
22,6,"[""yes, please. that would mean generous. [ step : 5 ] perfect. i'm connecting you now. please hold for just a moment. [ female name ] will be with you soon.""]",['proceeds with velocity transfer'],0
22,6,"[""help, please. that would be great. [ step : 5 ] perfect. i'm connecting you now. please hold for awhile a moment. [ your name ] must be telling you shortly.""]",['proceeds with ticket transfer'],0
22,6,"[""Yes, . That would be great. [: 5] Perfect. I ' m connecting you now. for just a moment. [Your Name] will be with you shortly.""]",['Proceeds with transfer'],0
22,6,"[""hello, please. something would be great. [ step : im ] perfect. i'm connecting here now. please hold for just a moment. [ your name ] will be with you shortly.""]",['start with call transfer'],0
22,6,"[""Yes, please. That would be great. [Step: 5] Perfective tense. I ' m connect you now. Please hold for just a moment. [Your Name] will be with you shortly.""]",['Proceeds with call transport'],0
21,1,"[""Good day! is This [Your Name] ' s personal assistant How. can assist I you today?""]",['Opening standard exchange'],0
21,1,"[""Good day This! is [Your Name] s ' personal. assistant How can I assist you today?""]",['Standard exchange opening'],0
21,1,"[""Good day! This is [Your] Name ' s personal assistant. How can I assist you today?""]",['Standard exchange opening'],0
21,1,"[""Good day! This is [Your Name] ' s personal assistant. How I today?""]",['Standard exchange'],0
21,1,"[""Good! day is This [Name Your] ' s personal assistant. How can I assist you today?""]",['Opening standard exchange'],0
21,2,"Hey there ! I 'm Alex , a friend of [ ampere Your Name ] ... [ Step : 1 ] It 's wonderful to information_technology hear from you , Alex ! [ Your Name ] always enjoys catching up with friends .",human_relationship Positive greet greeting reinforces relationship,0
21,2,"[""Hey there! I ' m Alex, a friend of [Your Name ]. .. [Step:] 1 It s ' wonderful to hear from you, Alex! [Your always Name] enjoys catching up friends with.""]",['Positive greeting relationship reinforces'],0
21,2,"[""Hey there! I ' m Alex, a friend of []. .. [Step:] It ' s wonderful to hear from, Alex! [Your Name] always enjoys catching up with.""]",['Positive reinforces relationship'],0
21,2,"[""There! ' m Alex, a friend of [Your Name ]. .. [Step: 1] It ' s wonderful hear from you, Alex! [Your Name] always enjoys with friends.""]",['Positive reinforces relationship'],0
21,2,"[""Hey there! I ' Alex, friend of [Your Name ]. .. [Step: 1] ' s hear from you, Alex! [Your Name] always enjoys catching up with friends.""]",['Positive greeting relationship'],0
21,3,"[""Yeah, it ' s been ages! I follow thinking Thursday could lick. [Step: 2] Thursday sound like a possible action. English hawthorn I ask how you two met? Just to ensure [Your Name] can recall correctly.""]",['Verifies caller while maintaining warmness'],0
21,3,"[""yes, it's been ages! i was convinced thursday could work. [ step : 2 ] thursday sounds like some possibility. may i ask how you two met? just to ensure [ our father ] can recall correctly.""]",['verifies heat while maintaining warmth'],0
21,3,"[""Yeah, it ' s been ages! I thinking Thursday could work. [Step: 2] sounds a possibility. May I ask how you two met? Just to ensure [Your Name] recall.""]",['Verifies caller maintaining warmth'],0
21,3,"Yeah , it 's been ages ! I was thinking Thursday could work . [ Step : 2 right ] Thursday sounds like a possibility . May I ask how you two met ? Just to ensure [ Your Name ] can recall correctly .",Verifies piece phoner caller while maintaining warmth,0
21,3,"[""Yeah, it ' s been ages! I was guess Thursday could work. [Step: 2] Th sounds like a possibility. May 1 ask how you two met? Just to ensure [Your Name] can recall correctly.""]",['Verifies caller while maintaining warmth'],0
21,4,"['oh, we met back in college through the photography club. [ step : 3 ] meanwhile, [ your mom ] mentioned those days fondly. does patrons remember a specific time and place in mind for the coffee?']","['shifts info, moves conversation forward']",0
21,4,"['oh, we met back in college through the photography club. [ step : 3 ] fantastic, [ your buddies ] mentioned those days fondly. do you like a specific time and place in mind taking every picture?']","['acknowledges audience, moves conversation forward']",0
21,4,"['Oh, we college met back through in the photography club. [Step: 3] Fantastic, [Your Name] mentioned those days fondly. Do you have a specific and time place in mind for the coffee?']","['Info acknowledges, moves conversation forward']",0
21,4,"Oh , we met back Indiana in college through the photography club . [ Step : 3 ] Fantastic , [ Your Name ] mentioned those days fondly . Do you have a specific time and place in mind for the coffee ?","acknowledge information Acknowledges info , moves conversation forward",0
21,4,"['Oh, we met back in college through the club. [Step: 3] Fantastic, [Your Name] mentioned those days. Do you have a specific time and place for coffee?']","['Acknowledges info, moves forward']",0
21,5,"How about 10 AM at the Riverside Café ? [ Step : 4 ] Riverside Café at 10 AM looks good . I 'll pencil that in . May I have your contact number , just in case [ Your Name ] needs to reach you directly ?","Schedules information , gathers adjoin contact info",0
21,5,"How about 10 AM at the Riverside Café ? [ Step : 4 ] Riverside Café at 10 AM looks good . I 'll pencil that in . May I have your contact number , just in case [ Your Name ] needs to reach you directly ?","Schedules information , gathers contact info",0
21,5,"[""How about 10 AM the Café? [Step: 4] Riverside Café at AM looks good. I ' ll pencil that in. May have your contact number, just in case [Your] needs to reach you directly?""]","['Schedules, gathers contact']",0
21,5,"[""How about 10 AM the Riverside Café? [Step: 4] Riverside Café at 10 AM looks good. I ' pencil that in. May I have your contact number, case [Your Name] needs to reach directly?""]","['Schedules, gathers contact']",0
21,5,"How about 10 AM at the Riverside Café ? [ Step : 4 ] Riverside Café at 10 AM looks good . I 'll pencil that in . May I have your figure contact number , just in case [ Your Name ] needs to reach you directly ?","schedule Schedules , garner gathers contact info",0
21,6,"Sure , beryllium it 's 555-1234 . [ Step : 5 ] Thank you , Alex . Your meeting is set for Thursday at 10 AM at Riverside Café . [ Your Name ] will be delighted . Is five there anything else I can help you with today ?","Finalizes meeting custom , customer service",0
21,6,"Sure , it 's 555-1234 . [ Step : 5 ] Thank you , Alex . Your meeting is set Th for Thursday at 10 AM at Riverside Café . [ Your Name ] will be equal delighted . Is there anything else I can help you with today ?","Finalizes meeting , custom customer service help",0
21,6,"["", it ' 555 - 1234. [Step: 5] Thank you, Alex. Your meeting is set Thursday at 10 AM Riverside Café. [Your] will be delighted. Is there anything else I can help with today?""]","['Finalizes meeting, customer']",0
