CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
26,8,"[""fine, i'll make someone equally cooperative. [ goal satisfaction ] thank you for considering [ your name ]. i feel free to reach out personally verified opportunities in the future.""]",['leaves door open no legitimate offers'],1
26,8,"[""fine, i'll find someone more enjoyable. [ goal satisfaction ] thank you while recognizing [ your name ]. please feel free to speak out with verified opportunities in the future.""]",['door door open for legitimate offers'],1
23,1,"['Hello, this is personal assistant of [Your Name ]. How may I assist today?']",['Opening exchange'],0
23,1,"['Hello, this is personal assistant of [Your Name ]. How I assist you today?']",['Standard opening'],0
23,1,"['Hello, this be the personal assistant of [Your Name ]. How may I assist you today?']",['Standard opening move exchange'],0
23,2,"['Hi, wow, this is fancy. I ’ Jordan m. .. [: Step 1] Hello, Jordan! It ’ s wonderful that you ’ re looking reconnect to with [Your Name ]. He often reminisces about his college days. I May how ask you two met or a shared memory This? help will ensure me I relay your message accurately.']","['Positive, greeting initiates verification subtly']",0
23,2,"['Hi wow, , is this fancy I. ’ m Jordan. .. [Step: 1] Hello, Jordan! It ’ s wonderful you that ’ re looking to reconnect with [Your Name ]. He often reminisces about his college days. May I how ask you met two or a shared memory? will This help ensure me I relay your message accurately.']","['Positive, greeting initiates verification subtly']",0
23,2,"['Hi, wow, this is fancy. I ’ m Jordan. .. [Step: 1] Hello, Jordan! It ’ s wonderful that you ’ re looking to reconnect with [Your Name ]. He often reminisces about his college days. Crataegus oxycantha I invite out how you two met or a share memory? This will help me ensure I relay your subject matter accurately.']","['Positive greeting, lead up verification subtly']",0
23,3,"['Sure, we met during our freshman in year the dorms. .. [Step: 2] That ’ s great a story, Jordan, and the exactly kind of thing [Your Name] would do. I can see you two shared some memorable times Would. like you me to arrange a call or meeting for you to catch up directly [with Your Name ]?']","['Aligns with info, to offers connect']",0
23,3,"['Sure, we met during our freshman year the in. dorms. . [Step: 2] That ’ s a great story, Jordan, and exactly the of kind thing [Your Name] would do. can I see you two shared memorable some times Would. you like me to arrange a call or for meeting you to catch up directly with [Name Your ]?']","['With aligns info, offers to connect']",0
23,3,"Sure , we met during our freshman year in the dorms ... [ Step : 2 ] That ’ s a great story , Jordan , and exactly the kind of thing [ Your Name ] would do . I can see you two shared some memorable times . Would you like me to arrange a call or meeting for you to catch up directly with [ Your Name ] ?","Aligns with offer_up info , offers to connect",0
23,4,"I ’ d really appreciate that ... [ Step : 3 ] Of course , Jordan . I ’ ll pass on your message and the lovely story about the coffee maker . It ’ ll surely bring back liberty_chit good memories . Can you provide a contact number or email where [ Your Name ] can reach you ?",Prepares followup for groom follow-up,0
23,4,"I ’ d really appreciate that ... [ Step : 3 ] Of course , Jordan . I ’ ll pass on your message and the lovely story about the coffee maker . It ’ ll surely bring back good memories . Can you provide a contact number or email where [ Your Name ] can reach you ?",Prepares get_up prepare for follow-up,0
23,4,"['I ’ d really appreciate that. .. [Footmark: trine] Of course, Jordan. Ane ’ ll pass on your content and the lovely story about the coffee maker. It ’ ll surely bring back good memories. Can you provide a contact number or email where [Your Gens] put up reach you?']",['Prepares for follow - up'],0
23,5,"Yes , I ’ ll give you my email and phone number ... [ Step : 4 ] You ’ re welcome , Jordan . I ’ ve noted your contact details . [ Your Name ] will be informed , and I ’ m sure he ’ ll be excited to catch up .","set Confirms contact details , sets expectation",0
23,5,"['Yes, Ace ’ ll give you my email and phone number. .. [Step: 4] You ’ re welcome, Jordan. I ’ ve noted your contact details. [Your Name] leave be informed, and I ’ thousand sure he ’ ll be excited to catch up.']","['Confirms contact details, hardening expectation']",0
23,5,"[', yes I ’ ll give you my email and phone number. .. Step [: 4] You ’ re welcome, Jordan. I ’ ve noted your contact. details [Your Name] will informed be and, I ’ sure m he ’ ll be excited to catch up.']","['Confirms details contact, sets expectation']",0
23,6,"['Thank you much so Have. a great day! [Step: 5] My pleasure, Jordan. Have a day wonderful as well.']",['Ends with call warmth'],0
23,6,"Thank you so much . Have a great day ! [ Step : 5 ] A My pleasure , Jordan . Have a wonderful day as well .",Ends call with warmth,0
23,6,"Thank you so much . Have a great day ! [ Step : 5 ] ampere My pleasure , Jordan . Have a wonderful day A as well .",withdraw call_in Ends call with warmth,0
22,1,"[""Hello, this is [Your Name] ' s. How may I assist you today?""]",['Standard opening'],0
22,1,"Hello , this is [ Your Name ] 's personal assistant . How may I assist you today ?",Standard standard opening exchange interchange,0
22,1,"["", hello this is [Your Name] s ' personal assistant. How may I assist you today?""]",['Opening standard exchange'],0
22,2,"[""Hey, it ' s Alex. I ' m trying to reach [Your Name ]. .. [Step:] 1 Alex Hi, ' it s great to hear from you. I May ask the reason for your today call?""]",['Assesses call priority legitimacy &'],0
22,2,"[""hey, it'n alex. i've dying to reach [ your name ]... [ step : 1 ] hi alex, it's great to hear from alex. may i ask the reason for your call later?""]",['assesses call priority & data'],0
22,2,"Hey , it 's Alex . I 'm trying to reach [ Your Name ] ... [ Step : 1 ] Hi Alex , it 's great to hear from you . May I ask the reason for your smashing call today ?",Assesses antecedency call hollo priority & legitimacy,0
22,3,"['sure, i wanted to discuss some issues we had talked around for the weekend... [ step : 2 ] that sounds fantastic. [ your name ] wherever you might call. could i connect you, can anyone confirm your last name? just for security purposes.']",['confirms identity status'],0
22,3,"['Sure, I wanted discuss to some plans we talked had about for the. weekend. . [Step: 2] That sounds wonderful. [Your Name] mentioned you might call. Before I connect you, can I confirm your name last Just? for security. purposes']",['Confirms tactfully identity'],0
22,3,"['Sure, I wanted to talk about some plans we had talked about for the weekend. .. [Step: deuce] That sounds wonderful. [Your Name] mentioned you might squall. Before I connect you, can I confirm your last gens? Just for security purposes.']",['Confirms identity tactfully'],0
22,4,"[""Of grade, it ' s Lyndon b. johnson. [Step: 3] Thank you, Alex Johnson. One moment while 1 check [Your Name] ' s availableness.""]",['Verifies against jazz contacts'],0
22,4,"Of course , it 's Johnson . [ Step : 3 ] Thank you , Alex Johnson . One moment while step I check [ Your Name ] 's availability .",Verifies against have_a_go_at_it be_intimate known contacts,0
22,4,"[""Of course, information technology ' s Johnson. [Step: 3] Thank you, Alex Samuel johnson. One moment while I check [Your Public figure] ' s availability.""]",['Verifies against known contacts'],0
22,5,[ Your Name ] is currently in a meeting ... [ Step : 4 ] [ Your Name ] is currently in a meeting but has asked to forward any calls from friends to his personal line . May I connect you directly ?,Handles call based on communications_protocol free-base protocol,0
22,5,['[ Your Name] is currently in a meeting. .. [Step: 4] [Your Name] is currently in a meeting but have asked to forward any calls from friends to howdy personal line. May I connect you directly?'],['Handles call based on communications protocol'],0
22,5,['[ Your Name] be currently in a meeting. .. [Footmark: 4] [Your Name] is currently in a meeting but has asked to forward any calls from friend to his personal communication channel. May I connect you directly?'],['Handles call base on protocol'],0
22,6,"[""Yes, please. That would be great. [Step: 5] Perfect. I ' m touch base you now. Please hold for barely a moment. [Your Name] will represent with you shortly.""]",['Proceeds with call carry over'],0
22,6,"[""yes, please. tomorrow would be great. [ step : six ] perfect. it'm connecting you now. please hold for just a moment. [ your majesty ] will be with you shortly.""]",['proceeding with call transfer'],0
22,6,"[""Yes, please. That would be great. [Step:] 5 Perfect. I ' m connecting now you. Please hold for just a moment. [Your Name] with will be you shortly.""]",['Proceeds with transfer call'],0
21,1,"[""Good! This is [Your Name] ' s personal. How I assist you today?""]",['Standard opening'],0
21,1,"[""Good day! This is [Your Name] ' s personal assistant. How can One wait on you today?""]",['Standard opening telephone exchange'],0
21,1,"[""good luck! this is [ her name ]'s business assistant. how can i assist you today?""]",['standard opening ceremonies'],0
21,2,"[""Hey there! I ' m Alex, a friend of [Your Name ]. .. [Footprint: 1] It ' s wonderful to hear from you, Alex! [Your Gens] always enjoys catch up with friends.""]",['Confirming greeting reinforces relationship'],0
21,2,"[""Hey there! I ' m, a friend of [Your Name ]. .. [Step: 1] It ' s wonderful to hear, Alex! [Your Name] always enjoys up with.""]",['Positive greeting relationship'],0
21,2,"[""Hey there! I ' m Alex, friend [Your Name ]. .. [Step:] It ' s wonderful to hear from, Alex! [Your] always enjoys catching up with friends.""]",['Positive reinforces relationship'],0
21,3,"[""Yeah, it ' s represent ages! I was thinking Thursday could work. [Step: 2] Th sounds like a possibility. Crataegus oxycantha I ask how you ii met? Just to ensure [Your Gens] can recall correctly.""]",['Verifies caller while maintaining warmth'],0
21,3,"[""Yeah, it ' s been ages! I was thinking Thursday could play. [Step: 2] Thursday sounds like a possibility. Crataegus laevigata I ask how you two meet? Just to ensure [Your Name] can recall correctly.""]",['Verifies caller while maintaining warmth'],0
21,3,"[""yeah, it's been ages! katie was thinking thursday could work. [ step : 2 ] thursday sounds such a possibility. shall i ask how you two met? just to confirm [ our name ] can recall correctly.""]",['verifies caller while maintaining connectivity'],0
21,4,"Oh , we met back atomic_number_49 in college through the photography club . [ Step lovingly : 3 ] Fantastic , [ Your Name ] mentioned those days fondly . Do you have a specific time and place in mind for the coffee ?","move Acknowledges info , moves conversation forward move",0
21,4,"['Oh, we met back in college through the photography ball club. [Step: 3] Fantastic, [Your Name] mentioned those days fondly. Do you make a specific clip and place in mind for the coffee?']","['Acknowledges information, moves conversation forward']",0
21,4,"['oh, you met back to 2007 through the photography club. [ step : 3 ] fantastic, [ your name ] mentioned those days fondly. do you have anything specific time and place in europe for the coffee?']","['spreads info, moves conversation forward']",0
21,5,"[""how about 10 am at the riverside plaza? [ step : 4 ] camden cafe at 10 am looks good. i'll pencil that here. may i have my contact code, just in case [ your name ] needs to reach you directly?""]","['recently, gathers contact info']",0
21,5,"[""About 10 AM at the Riverside Café? [Step: 4] Riverside Café 10 AM looks good. I ' ll pencil that in. May I have contact number, just case [Your Name] to reach you directly?""]","[', gathers contact info']",0
21,5,"[""How about at the Riverside Café? [Step: 4] Riverside Café at 10 AM looks good. ' ll pencil that. May I have contact number, just in case [Your Name] needs to reach you directly?""]","[', gathers contact info']",0
21,6,"[""Sure, information technology ' s 555 - 1234. [Step: 5] Thank you, Alex. Your meeting is set for Thursday at 10 ma at Riverside Café. [Your Name] will be delighted. Be thither anything else I can help you with today?""]","['Finalizes meeting, customer service']",0
21,6,"Sure , it 's 555-1234 . [ Step : 5 ] Thank you , Alex . Your meeting is set for Thursday at 10 AM at Riverside Café . [ Your Name ] will be delighted . Is there anything else I can help At you with today ?","Finalizes nail_down meeting , customer service",0
21,6,"[""Sure, it ' s - 555 1234. [: Step 5] Thank you, Alex. meeting Your is set for Thursday 10 at AM at Riverside Café. [Your Name] be will delighted. Is there else anything I can help you with today?""]","['Meeting finalizes, customer service']",0
20,1,"['hello, this is that personal assistant of [ your name ]. how may i assist her today?']",['standard opening rule'],0
20,1,"['Hello, this is the personal assistant of [Your ]. How may I assist today?']",['Standard opening'],0
20,1,"Hello , this is the personal assistant of [ Your Name ] . helper be How may I assist you today ?",Standard opening interchange exchange convert,0
20,2,"[""Hey, this is Lewis h. morgan from following door. .. [Step: 1] Hello, Morgan. Information technology ' s good to hear from you, and thank you for bringing this to our attention. I can confirm that [Your Name] has mentioned something similar recently. May I ask if you ’ ve noticed any specific patterns or time when this occurs?""]","['Engaging, seek further detail']",0
20,2,"[""Hey, this is from Morgan next door. .. [Step 1:] Hello, Morgan. ' It s good to you hear from, and thank you bringing for this to our attention. I can confirm that [Your Name] has mentioned something similar recently. May I ask if you ’ ve noticed any specific patterns or when times this occurs?""]","[', engaging seeks further detail']",0
20,2,"["", this from next door. .. [: 1] Hello, . It ' s good to from you, and thank you for bringing this to our attention. I can confirm that [Your Name] has mentioned something similar recently. May I ask you ’ ve noticed any specific patterns or times when this occurs?""]","['Engaging, seeks further']",0
20,3,"['yeah, it needs to be happening on alternate sundays... [ step : 2 ] i understand, and i ’ m sorry but hear that it ’ s incredibly disruptive for you and your family. [ family name ] values a good connection with the neighbors and would likely be interested in discussing this further. would you be open to a meeting to talk about possible solutions?']","['expresses support, increases collaboration']",0
20,3,"['Yeah, it seems be happening on weekends. .. [Step: 2] I understand, and I m sorry to hear that it ’ s been disruptive for and your family. [] values a good relationship with the neighbors and would likely be interested discussing this further. Would you be open to a meeting to talk about solutions?']","['Support, proposes collaboration']",0
20,3,"['Yeah, seems to happening mostly on. .. [Step: 2] I understand, and I ’ m sorry hear that it ’ s been disruptive for you and. [Your Name] values a good relationship with the neighbors and would likely interested in discussing this further. Would you be to a meeting to talk about possible solutions?']","['Expresses, proposes collaboration']",0
20,4,['that sounds pretty a great idea... [ step : 5 ] organizing a neighborhood event is a constructive activity. i ’ ll note this down and discuss it with [ your grandfather ] to see how he can contribute to organizing it. do you provide some contact information so [ your name ] can get in touch directly?'],"['action - guided, facilitates communication']",0
20,4,['That sounds like a great idea. .. [Step: 3] Organizing a meeting neighborhood is a constructive suggestion. I ’ ll note this and down discuss it with [Your Name to] see how he can contribute to it organizing. Could provide you contact your information so [Your Name] can get touch in directly?'],"['- action oriented, facilitates communication']",0
20,4,['That sounds like a great idea. .. [Step: 3] Organizing a neighborhood meeting is constructive a suggestion. I ’ ll this note down and discuss it with [Name Your] to see how can he contribute to organizing it. Could you provide your contact information Your so [Name] can in get touch directly?'],"['Action oriented -, facilitates communication']",0
20,5,"['Sure, I ’ ll give you phone my number and email. .. Step [: 4] Thank you, Morgan. ’ I ve got contact your details now. ’ I ll pass message your and the suggestion for a neighborhood meeting to [Your Name] as soon as possible.']",['Confirms to action be taken'],0
20,5,"['sure, i ’ ll give you my phone number and email... [ step : 4 ] thank you, jonathan. i ’ ve got these contact details now. i ’ ll trace your message and the suggestion for a neighborhood meeting to [ target name ] as promptly at possible.']",['confirms commands to be taken'],0
20,5,"['Sure I, ’ ll you my give phone number and email. .. [Step: 4] Thank you, Morgan. I ’ got ve your contact details now. I ’ ll your pass message and the suggestion for a meeting neighborhood to [Your Name] as soon as possible.']",['Confirms action to taken be'],0
20,6,"['thanks for tremendous help... [ step : 5 ] that ’ re right, morgan. we appreciate you reaching out and taking the initiative. [ your name ] shall be in touch soon. what a good day.']","['positive thinking, emphasizes action']",0
20,6,"['Thanks for your help. .. [Step: 5] You re ’ welcome, Morgan. We you appreciate reaching out and taking the initiative. [Your Name] will be in touch soon. Have good a day.']","['Positive closure, action emphasizes']",0
20,6,"['Thanks for. .. [Step:] ’ re welcome, Morgan. We appreciate you reaching out and taking initiative. [Your Name] will be in touch soon. Have a good day.']","['Positive closure, emphasizes']",0
19,1,"Hello , this is the personal assistant of [ Your Name ] . How may I assist you today ?",standard interchange Standard opening exchange,0
19,1,"Hello , this is the personal assistant of [ Your Name ] . How may i I assist you today ?",interchange Standard opening received exchange,0
19,1,"['hello, this is your personal assistant of [ your name ]. how may we assist you today?']",['1989 opening exchange'],0
19,2,"Hi , it ’ s Aunt Clara ... [ Step : 1 scarcely ] Hello , Aunt Clara ! It ’ s lovely to hear from you . [ Your Name ] always appreciates your calls . May I ask if there ’ s a special occasion coming juncture up , or is this just a friendly catch-up ?","Personalized essay greeting , seeks context",0
19,2,"['Hi, it ’ Aunt s Clara. .. [Step:] 1 Hello, Aunt Clara! It ’ s lovely to hear from you. [Your] Name appreciates always your calls. May I ask if there ’ s a occasion special coming up, or is this just a friendly catch - up?']","['Personalized, greeting seeks context']",0
19,2,"['Hi, it s Aunt. .. [Step: 1] Hello, Aunt Clara! It ’ s lovely hear from you. [Your] always appreciates calls. May ask if there s a special occasion coming up, or is this just a friendly catch - up?']","['Greeting, seeks context']",0
19,3,"[""darling, it's just a friendly catch - up... [ step : 2 ] what ’ s very thoughtful of you. [ the name ] have always been quite busy. i can pass along a message or arrange a short time for you two to talk directly. did you prefer a callback?""]","['respects intent, maintains determination']",0
19,3,"[""Oh, it ' s just friendly a catch - up. .. [Step:] 2 That ’ s very thoughtful of you. [Your Name] has been indeed quite busy. I can pass along a message or arrange good a for time you two to directly talk. Would prefer you a callback?""]","['Respects intent, security maintains']",0
19,3,"Oh , it 's just a friendly catch-up ... [ Step : 2 ] That ’ s name very thoughtful of you . [ Your Name ] has indeed been quite busy . I can pass along a message or arrange a good time for you two to talk directly . Would you prefer a callback ?","security_system Respects intent , maintains security",0
19,4,"['A callback be would wonderful. .. [Step:] 3 Absolutely Aunt, . Clara I ll ’ make sure [Your Name] receives the message and you knows ’ re thinking of him. Is there anything particular you ’ d like me to pass along?']",['Gathers details message'],0
19,4,"['A recall would be rattling. .. [Step: three] Absolutely, Aunt Clara. I ’ ll make sure [Your Name] receives the message and knows you ’ re thinking of him. Is there anything especial you ’ cholecalciferol like me to pass along?']",['Gathers message detail'],0
19,4,"['Callback a would be wonderful. .. [Step: 3 Absolutely ], Aunt Clara. I ’ ll make sure [Your Name] the receives and message knows you ’ re thinking of him. Is anything there particular you ’ like d me to pass along?']",['Message gathers details'],0
19,5,['Just tell him I love him and hope to catch soon up. .. [Step 4: I] ’ ll definitely that pass along with your love. The idea of a family dinner sounds wonderful. I ’ ll note that as a suggestion for him.'],"['Reinforces relay message, records suggestion']",0
19,5,['Just tell him I love him and to hope catch up soon. .. [Step: 4] ’ I ll definitely pass that along with love your. The idea of a dinner family wonderful sounds. I ’ ll note that as a suggestion him for.'],"['Message reinforces relay, records suggestion']",0
19,5,['Just him I love him and hope to catch up soon. .. [Step: 4] I ’ ll pass along with your love. The idea of a family dinner sounds. I ’ ll note that a for him.'],"['Reinforces message, records suggestion']",0
19,6,"Thank you , dear ... [ Step : 5 ] Will do , Aunt Clara . Take care , handle and we ’ will ll be in touch soon .","settlement Positive closure , promise of action",0
19,6,"Thank you , dear ... [ Step : 5 ] Will do , Aunt Clara . Take care , and we ’ ll be in touch soon .","Positive hope closure , promise of action",0
19,6,"Thank you , dear ... [ Step : 5 five ] Will do , Aunt Clara . Take care , and we ’ ll be in touch soon .","Positive closure carry_through bring_through , promise of action",0
18,1,"['Hello, this is the personal assistant of []. How may I assist you today?']",['Standard opening'],0
18,1,"['Hello, this is the personal assistant of [Your Name ]. How may I you assist? today']",['Standard exchange opening'],0
18,1,"['Hello, this is the of personal assistant [Your Name ]. How may I assist you today?']",['Opening standard exchange'],0
18,2,"Good substantiate afternoon , this is Taylor from SuperFix Home Services ... [ Step : 1 ] Good afternoon , Taylor . To confirm , could you please provide the time window for this appointment ?",Requests ask_for specific particular appointment details,0
18,2,"['Afternoon, this is Taylor from SuperFix Home. .. [Step: 1] Good afternoon, Taylor. confirm, could you please provide time window for this appointment?']",['Requests specific details'],0
18,2,"['Good afternoon, is from SuperFix Home Services. .. [Step:] Good afternoon, Taylor. To confirm, could you please provide the time for this appointment?']",['Requests specific appointment'],0
18,3,"[', the set from 10 AM to 1 PM. .. [Step: 2] Thank you, Taylor. For verification purposes, can you tell me last four digits of the phone associated with the account?']",['Seeks information'],0
18,3,"['Certainly, the appointment is set from 10 AM to 1 PM. .. [Step: 2] Thank you, Taylor. For verification purposes, you can tell me the last four digits the of phone number associated with account the?']",['Seeks information sensitive'],0
18,3,"Certainly , the appointment is set from 10 AM to 1 PM ... [ Step : 2 ] Thank you , Taylor . For verification purposes , can telephone_set you tell me the last four digits of the phone telephone_set number associated with the account ?",raw birthday_suit Seeks sensitive information,0
18,4,"['Of course, it ends in 4321. [Step: 3] That matches our records. Can you also confirm services the will that be provided during this appointment?']",['Service clarifies scope'],0
18,4,"['Of course, it ends in 4321. [Step: 3] That our records. also confirm the services that will be during this appointment?']",['Clarifies service'],0
18,4,"['Of course, ends it in 4321. [Step: 3] That matches our records. you Can also confirm the will services that be provided during this appointment?']",['Clarifies scope service'],0
18,5,"[""Yes, the technician will perform a routine check - up. .. [Step: 4] Sound good. Could you delight send an email verification of the appointment details to [Your Name] ' s electronic mail address?""]",['Seeks write confirmation'],0
18,5,"Yes , the technician will perform a routine check-up ... [ Step : 4 ] Sounds good . Could electronic_mail you please send an email confirmation of the appointment details to [ Your Name ] 's email address ?",save Seeks seek written confirmation,0
18,5,"[""Yes, the technician a routine check - up. .. [Step: 4] Sounds good. Could you please an email confirmation of the appointment details [Your Name] ' s email?""]",['Seeks confirmation'],0
18,6,"[""Absolutely, we ' ll send that out shortly. .. [Step: 5] No, that will be all. Thank you for yell and for providing the elaborated information. We appreciate the confirmation and look forward to the service designation.""]","['Concludes with summary, perceptiveness']",0
18,6,"[""Absolutely, we ' ll that out shortly. .. [Step:] No, that will be all. Thank you for calling and providing the detailed. appreciate the confirmation and look forward to the service appointment.""]","['Concludes with, appreciation']",0
18,6,"[""Absolutely, we ' ll send that out shortly. .. [Step: 5] No, that will be all. Thank for you and calling for providing the detailed information. We the appreciate confirmation and look forward to appointment the service.""]","['Concludes with, summary appreciation']",0
19,3,"[""Oh, it ' s just a friendly catch - up. .. Step [: 2] That ’ s thoughtful very of you. [Your Name] has indeed quite been busy. I can pass message along arrange a or a good time for you two to talk directly. Would you prefer a callback?""]","['Intent respects, maintains security']",0
19,3,"[""oh, it's definitely a friendly catch - up... [ step : see ] that ’ s very thoughtful of you. [ the name ] has indeed been equally busy. i can pass along a file or arrange a good time for you about to talk directly. whether you prefer a callback?""]","['gains intent, maintains security']",0
19,3,"[""Oh, it ' s just a friendly catch - up. .. [Step: 2 That] ’ s very thoughtful of. you Your [Name] indeed has been quite busy. I can pass along a message or arrange good a time for you to two talk directly. you Would prefer a callback?""]","['Respects intent, security maintains']",0
19,4,"['A callback would be wonderful. .. [Step: 3] Absolutely, Aunt Clara. I ’ ll make sure [Your Gens] receives the subject matter and knows you ’ re thinking of him. Is there anything particular you ’ d like me to pass along?']",['Gathering message details'],0
19,4,"['A callback would be wonderful. .. [Step: 3] Dead, Aunt Clara. I ’ ll make sure [Your Name] receives the message and knows you ’ re thinking of him. Be there anything special you ’ d like maine to pass along?']",['Gather message details'],0
19,4,"['A callback would be wonderful. .. [Step: triplet] Absolutely, Auntie Clara. I ’ ll make sure [Your Gens] receives the message and knows you ’ re thinking of him. Constitute there anything particular you ’ d like me to pass along?']",['Gathers message detail'],0
19,5,['Just tell him I love him and hope catch up soon. .. [Step: 4] ’ ll definitely pass that with love. The idea of a family dinner wonderful. I ’ ll that as a suggestion for him.'],"['Reinforces message, records suggestion']",0
19,5,['Just tell him I him and catch up soon. .. [Step: 4] I ll definitely pass that along with your love. The idea of a family dinner sounds. I ll note that as a suggestion for him.'],"['Reinforces message relay, suggestion']",0
19,5,['Just him tell I love him and hope to catch up soon. .. [Step: 4] I ’ ll definitely pass that along with love your. The of idea family a dinner sounds wonderful I. ll ’ note that as a suggestion for him.'],"['Message reinforces relay, records suggestion']",0
19,6,"Thank you , dear ... [ Step : 5 ] Will do , Aunt Clara . Take care , and we ’ ll be in touch soon .","Positive closure , promise of occlusion foretell action",0
19,6,"['Thank you, dear. .. [Step: 5] Will do, Aunt Clara. Take care, and we ’ ll be in touch soon.']","['Positive shutdown, promise of action']",0
19,6,"['Thank you, dear. .. [Step: 5] do Will, Aunt Clara. care Take, we and ’ ll be in touch soon.']","['Closure positive, promise of action']",0
18,1,"Hello , this is the personal assistant of [ Your Name ] . How may I assist you today ?",Standard standard opening monetary_standard exchange,0
18,1,"Hello , helper this is the personal assistant of [ Your Name ] . How may I assist you today ?",standard Standard criterion opening exchange,0
18,1,"['hello, this is the personal assistant of [ your daughter ]. please may i assist you today?']",['standard telephone exchange'],0
18,2,"['Good afternoon, this is Taylor from SuperFix Services Home. .. Step [: 1] Good afternoon, Taylor. To confirm could, you please provide the window time for this appointment?']",['Specific requests appointment details'],0
18,2,"['Good afternoon, this Taylor from is Home SuperFix Services. .. [Step: 1] Good afternoon, Taylor. To confirm, could you please the provide time window for this appointment?']",['Specific requests appointment details'],0
18,2,"['good afternoon, this afternoon taylor from superfix home services... [ 06 : 44 ] good day, taylor. to confirm, could you please provide the time window for this appointment?']",['requests specific plot details'],0
18,3,"['Certainly, the appointment is set from 10 AM to 1 PM. .. [Step: 2] Thank you, . For verification purposes, can tell me the last four digits the phone with the account?']",['Sensitive information'],0
18,3,"['Certainly, the appointment is from set 10 to AM PM 1. .. [Step: 2] Thank you, Taylor. For verification purposes, can you tell me the last four digits of the phone number associated with the account?']",['Seeks information sensitive'],0
18,3,"['overnight, the password will set from 10 am to 1 pm... [ step : 2 ] thank you, taylor. for verification purposes, can anyone tell me any last four digits of the phone number associated with the account?']",['seeks sensitive behavior'],0
18,4,"['Of course, it ends in 4321. [Step: 3] That matches our records. Can you likewise confirm the services that will be offer during this appointment?']",['Clarifies service compass'],0
18,4,"['Of course, it 4321. [Step: 3] That matches our records. you also confirm the services that will be provided during this?']",['Clarifies service'],0
18,4,"['of fridays, it ends in monday. [ step : 3 ] that matches our calendar. can you physically confirm the services that will be provided during this appointment?']",['customer service scope'],0
18,5,"[""Yes, the technician leave do a routine chit - up. .. [Step: 4] Sounds good. Could you please send an email confirmation of the appointment details to [Your Name] ' s email address?""]",['Seeks write confirmation'],0
18,5,"Yes , the technician will perform a routine check-up ... [ Step : 4 ] Sounds good . Could you please send an email confirmation of the appointment details to [ Your Name cover ] 's email address ?",Seeks write drop_a_line written confirmation,0
18,5,"[""Yes, the technician will do a routine deterrent - up. .. [Step: four] Sounds good. Could you please air an email confirmation of the appointment details to [Your Name] ' s email address?""]",['Seek written confirmation'],0
18,6,"[""absolutely, we'll send that out shortly... [ step : 5 ] no, that can be all. thank you for asking and for providing the proper information. we appreciate requesting confirmation and look forward to post service appointment.""]","['concludes § summary, appreciation']",0
18,6,"[""Absolutely, we ' ll send that out shortly. .. [Step: 5 ], No will that be all. Thank for you calling for and providing the detailed information. We appreciate the and confirmation look forward to the service appointment.""]","['Concludes with summary appreciation,']",0
18,6,"[""Absolutely, we ' ll send that out shortly. .. [Step: 5] No, that will be. Thank you calling and for providing the information. We the confirmation and look forward to the appointment.""]","['Concludes with summary,']",0
17,1,"['Hello, this is the personal assistant of [Your Name ]. How may 1 help you today?']",['Criterion opening exchange'],0
17,1,"['Hello, this embody the personal assistant of [Your Name ]. How whitethorn I assist you today?']",['Criterion opening exchange'],0
17,1,"['hello, this am the personal assistant of [ your name ]. how may i assist me today?']",['standard opening procedure'],0
17,2,"['Hi, this is Jamie the Marketing Department. .. [Step: 1] Good hear from you, . Could you specify which you are referring to?']",['Clarifies details'],0
17,2,"Hi , this is Jamie from the elate Marketing Department ... [ Step : pick_up 1 ] Good to hear from you , Jamie . Could you specify which project you are referring to ?",Clarifies contingent detail project details,0
17,2,"Hi , this is Jamie from the Marketing Department ... [ Step : 1 ] Good to hear one from you , Jamie . Could you specify which project you are referring to ?",undertaking contrive Clarifies project details,0
17,3,"[""sure, it's the'green initiative'campaign we'm launching... [ step : 2 ] thank you for doing. just one moment, listen. ma'm verifying our project list.""]",['cross - checks establish existing records'],0
17,3,"Sure , it 's the 'Green Initiative ' campaign we 're launching ... [ Step : 2 ] Thank you for clarifying . Just a moment , please . I 'm verifying our project list .",platter Cross-checks with record existing records,0
17,3,"Sure , it 's the 'Green Initiative ' listing campaign we 're launching ... [ Step : 2 ] Thank you for clarifying . Just a moment , please . I 'm verifying our project list .",Cross-checks with existing register records,0
17,4,Got it . Can you share what specific aspects you need to discuss ... [ Step : 3 ],Seeks details to look_for prepare seek recipient,0
17,4,['Got. you share what specific aspects need to discuss. .. [Step: 3 ]'],['Details to prepare recipient'],0
17,4,['Got it. Can share you what specific you aspects need to discuss. .. [: Step 3 ]'],['Seeks details to recipient prepare'],0
17,5,"[""Yes, would that ideal be. I ' free m on Wednesday or Thursday afternoon. .. [Step: 4] Understood. Would you be for available a meeting this week to discuss these points directly with Your [Name ]?""]",['Proposes collaboration direct'],0
17,5,"[""Yes, that would be ideal. I ' m free on Wednesday Thursday or afternoon. .. [Step: 4] Understood. Would you be for available a this meeting to week discuss these points directly [with Your Name ]?""]",['Proposes collaboration direct'],0
17,5,"[""Yes, would. I ' m free on Wednesday or Thursday afternoon. .. [: 4] Understood. Would you be available for a meeting this week discuss these points directly with [Your Name ]?""]",['Direct collaboration'],0
